instance,algorithm,randomSeed,epsilon,horizon,REG
i-1.txt,ucb,23,0,51200,122.0
i-1.txt,ucb,24,0,51200,-40.0
i-1.txt,ucb,25,0,51200,150.0
i-1.txt,ucb,26,0,51200,-37.0
i-1.txt,ucb,27,0,51200,209.0
i-1.txt,ucb,28,0,51200,-11.0
i-1.txt,ucb,29,0,51200,-53.0
i-1.txt,ucb,30,0,51200,-29.0
i-1.txt,ucb,31,0,51200,214.0
i-1.txt,ucb,32,0,51200,-52.0
i-1.txt,ucb,33,0,51200,121.0
i-1.txt,ucb,34,0,51200,46.0
i-1.txt,ucb,35,0,51200,-137.0
i-1.txt,ucb,36,0,51200,-5.0
i-1.txt,ucb,37,0,51200,41.0
i-1.txt,ucb,38,0,51200,83.0
i-1.txt,ucb,39,0,51200,11.0
i-1.txt,ucb,40,0,51200,-39.0
i-1.txt,ucb,41,0,51200,71.0
i-1.txt,ucb,42,0,51200,-15.0
i-1.txt,ucb,43,0,51200,195.0
i-1.txt,ucb,44,0,51200,266.0
i-1.txt,ucb,45,0,51200,6.0
i-1.txt,ucb,46,0,51200,-51.0
i-1.txt,ucb,47,0,51200,219.0
i-1.txt,ucb,48,0,51200,150.0
i-1.txt,ucb,49,0,51200,-120.0
i-1.txt,ucb,0,0,204800,175.0
i-1.txt,ucb,1,0,204800,303.0
i-1.txt,ucb,2,0,204800,-291.0
i-1.txt,ucb,3,0,204800,125.0
i-1.txt,ucb,4,0,204800,335.0
i-1.txt,ucb,5,0,204800,-38.0
i-1.txt,ucb,6,0,204800,139.0
i-1.txt,ucb,7,0,204800,147.0
i-1.txt,ucb,8,0,204800,-87.0
i-1.txt,ucb,9,0,204800,-107.0
i-1.txt,ucb,10,0,204800,-43.0
i-1.txt,ucb,11,0,204800,-68.0
i-1.txt,ucb,12,0,204800,110.0
i-1.txt,ucb,13,0,204800,27.0
i-1.txt,ucb,14,0,204800,108.0
i-1.txt,ucb,15,0,204800,-153.0
i-1.txt,ucb,16,0,204800,198.0
i-1.txt,ucb,17,0,204800,55.0
i-1.txt,ucb,18,0,204800,-233.0
i-1.txt,ucb,19,0,204800,-240.0
i-1.txt,ucb,20,0,204800,262.0
i-1.txt,ucb,21,0,204800,195.0
i-1.txt,ucb,22,0,204800,402.0
i-1.txt,ucb,23,0,204800,316.0
i-1.txt,ucb,24,0,204800,-321.0
i-1.txt,ucb,25,0,204800,-88.0
i-1.txt,ucb,26,0,204800,-192.0
i-1.txt,ucb,27,0,204800,445.0
i-1.txt,ucb,28,0,204800,-39.0
i-1.txt,ucb,29,0,204800,-126.0
i-1.txt,ucb,30,0,204800,-19.0
i-1.txt,ucb,31,0,204800,371.0
i-1.txt,ucb,32,0,204800,183.0
i-1.txt,ucb,33,0,204800,33.0
i-1.txt,ucb,34,0,204800,90.0
i-1.txt,ucb,35,0,204800,-407.0
i-1.txt,ucb,36,0,204800,-9.0
i-1.txt,ucb,37,0,204800,38.0
i-1.txt,ucb,38,0,204800,7.0
i-1.txt,ucb,39,0,204800,-7.0
i-1.txt,ucb,40,0,204800,21.0
i-1.txt,ucb,41,0,204800,-64.0
i-1.txt,ucb,42,0,204800,184.0
i-1.txt,ucb,43,0,204800,328.0
i-1.txt,ucb,44,0,204800,902.0
i-1.txt,ucb,45,0,204800,-73.0
i-1.txt,ucb,46,0,204800,190.0
i-1.txt,ucb,47,0,204800,67.0
i-1.txt,ucb,48,0,204800,104.0
i-1.txt,ucb,49,0,204800,52.0
i-1.txt,kl-ucb,0,0,50,5.0
i-1.txt,kl-ucb,1,0,50,4.0
i-1.txt,kl-ucb,2,0,50,3.0
i-1.txt,kl-ucb,3,0,50,6.0
i-1.txt,kl-ucb,4,0,50,8.0
i-1.txt,kl-ucb,5,0,50,9.0
i-1.txt,kl-ucb,6,0,50,4.0
i-1.txt,kl-ucb,7,0,50,-2.0
i-1.txt,kl-ucb,8,0,50,4.0
i-1.txt,kl-ucb,9,0,50,0.0
i-1.txt,kl-ucb,10,0,50,5.0
i-1.txt,kl-ucb,11,0,50,3.0
i-1.txt,kl-ucb,12,0,50,3.0
i-1.txt,kl-ucb,13,0,50,3.0
i-1.txt,kl-ucb,14,0,50,2.0
i-1.txt,kl-ucb,15,0,50,9.0
i-1.txt,kl-ucb,16,0,50,0.0
i-1.txt,kl-ucb,17,0,50,11.0
i-1.txt,kl-ucb,18,0,50,0.0
i-1.txt,kl-ucb,19,0,50,-3.0
i-1.txt,kl-ucb,20,0,50,0.0
i-1.txt,kl-ucb,21,0,50,1.0
i-1.txt,kl-ucb,22,0,50,8.0
i-1.txt,kl-ucb,23,0,50,-4.0
i-1.txt,kl-ucb,24,0,50,7.0
i-1.txt,kl-ucb,25,0,50,3.0
i-1.txt,kl-ucb,26,0,50,7.0
i-1.txt,kl-ucb,27,0,50,5.0
i-1.txt,kl-ucb,28,0,50,0.0
i-1.txt,kl-ucb,29,0,50,-3.0
i-1.txt,kl-ucb,30,0,50,4.0
i-1.txt,kl-ucb,31,0,50,2.0
i-1.txt,kl-ucb,32,0,50,3.0
i-1.txt,kl-ucb,33,0,50,2.0
i-1.txt,kl-ucb,34,0,50,4.0
i-1.txt,kl-ucb,35,0,50,4.0
i-1.txt,kl-ucb,36,0,50,6.0
i-1.txt,kl-ucb,37,0,50,3.0
i-1.txt,kl-ucb,38,0,50,-4.0
i-1.txt,kl-ucb,39,0,50,2.0
i-1.txt,kl-ucb,40,0,50,9.0
i-1.txt,kl-ucb,41,0,50,1.0
i-1.txt,kl-ucb,42,0,50,1.0
i-1.txt,kl-ucb,43,0,50,3.0
i-1.txt,kl-ucb,44,0,50,1.0
i-1.txt,kl-ucb,45,0,50,6.0
i-1.txt,kl-ucb,46,0,50,1.0
i-1.txt,kl-ucb,47,0,50,0.0
i-1.txt,kl-ucb,48,0,50,-2.0
i-1.txt,kl-ucb,49,0,50,-2.0
i-1.txt,kl-ucb,0,0,200,7.0
i-1.txt,kl-ucb,1,0,200,2.0
i-1.txt,kl-ucb,2,0,200,5.0
i-1.txt,kl-ucb,3,0,200,13.0
i-1.txt,kl-ucb,4,0,200,20.0
i-1.txt,kl-ucb,5,0,200,17.0
i-1.txt,kl-ucb,6,0,200,11.0
i-1.txt,kl-ucb,7,0,200,4.0
i-1.txt,kl-ucb,8,0,200,7.0
i-1.txt,kl-ucb,9,0,200,-5.0
i-1.txt,kl-ucb,10,0,200,4.0
i-1.txt,kl-ucb,11,0,200,9.0
i-1.txt,kl-ucb,12,0,200,1.0
i-1.txt,kl-ucb,13,0,200,5.0
i-1.txt,kl-ucb,14,0,200,8.0
i-1.txt,kl-ucb,15,0,200,12.0
i-1.txt,kl-ucb,16,0,200,-5.0
i-1.txt,kl-ucb,17,0,200,6.0
i-1.txt,kl-ucb,18,0,200,7.0
i-1.txt,kl-ucb,19,0,200,-11.0
i-1.txt,kl-ucb,20,0,200,6.0
i-1.txt,kl-ucb,21,0,200,7.0
i-1.txt,kl-ucb,22,0,200,12.0
i-1.txt,kl-ucb,23,0,200,3.0
i-1.txt,kl-ucb,24,0,200,6.0
i-1.txt,kl-ucb,25,0,200,8.0
i-1.txt,kl-ucb,26,0,200,5.0
i-1.txt,kl-ucb,27,0,200,9.0
i-1.txt,kl-ucb,28,0,200,1.0
i-1.txt,kl-ucb,29,0,200,2.0
i-1.txt,kl-ucb,30,0,200,-7.0
i-1.txt,kl-ucb,31,0,200,0.0
i-1.txt,kl-ucb,32,0,200,8.0
i-1.txt,kl-ucb,33,0,200,2.0
i-1.txt,kl-ucb,34,0,200,10.0
i-1.txt,kl-ucb,35,0,200,-1.0
i-1.txt,kl-ucb,36,0,200,0.0
i-1.txt,kl-ucb,37,0,200,2.0
i-1.txt,kl-ucb,38,0,200,-6.0
i-1.txt,kl-ucb,39,0,200,7.0
i-1.txt,kl-ucb,40,0,200,4.0
i-1.txt,kl-ucb,41,0,200,6.0
i-1.txt,kl-ucb,42,0,200,5.0
i-1.txt,kl-ucb,43,0,200,7.0
i-1.txt,kl-ucb,44,0,200,7.0
i-1.txt,kl-ucb,45,0,200,14.0
i-1.txt,kl-ucb,46,0,200,-2.0
i-1.txt,kl-ucb,47,0,200,2.0
i-1.txt,kl-ucb,48,0,200,5.0
i-1.txt,kl-ucb,49,0,200,2.0
i-1.txt,kl-ucb,0,0,800,-3.0
i-1.txt,kl-ucb,1,0,800,27.0
i-1.txt,kl-ucb,2,0,800,6.0
i-1.txt,kl-ucb,3,0,800,1.0
i-1.txt,kl-ucb,4,0,800,42.0
i-1.txt,kl-ucb,5,0,800,5.0
i-1.txt,kl-ucb,6,0,800,3.0
i-1.txt,kl-ucb,7,0,800,17.0
i-1.txt,kl-ucb,8,0,800,15.0
i-1.txt,kl-ucb,9,0,800,-7.0
i-1.txt,kl-ucb,10,0,800,3.0
i-1.txt,kl-ucb,11,0,800,18.0
i-1.txt,kl-ucb,12,0,800,13.0
i-1.txt,kl-ucb,13,0,800,3.0
i-1.txt,kl-ucb,14,0,800,20.0
i-1.txt,kl-ucb,15,0,800,22.0
i-1.txt,kl-ucb,16,0,800,1.0
i-1.txt,kl-ucb,17,0,800,3.0
i-1.txt,kl-ucb,18,0,800,24.0
i-1.txt,kl-ucb,19,0,800,-16.0
i-1.txt,kl-ucb,20,0,800,21.0
i-1.txt,kl-ucb,21,0,800,-6.0
i-1.txt,kl-ucb,22,0,800,8.0
i-1.txt,kl-ucb,23,0,800,10.0
i-1.txt,kl-ucb,24,0,800,18.0
i-1.txt,kl-ucb,25,0,800,24.0
i-1.txt,kl-ucb,26,0,800,6.0
i-1.txt,kl-ucb,27,0,800,20.0
i-1.txt,kl-ucb,28,0,800,21.0
i-1.txt,kl-ucb,29,0,800,-7.0
i-1.txt,kl-ucb,30,0,800,-10.0
i-1.txt,kl-ucb,31,0,800,20.0
i-1.txt,kl-ucb,32,0,800,-7.0
i-1.txt,kl-ucb,33,0,800,29.0
i-1.txt,kl-ucb,34,0,800,11.0
i-1.txt,kl-ucb,35,0,800,5.0
i-1.txt,kl-ucb,36,0,800,6.0
i-1.txt,kl-ucb,37,0,800,18.0
i-1.txt,kl-ucb,38,0,800,26.0
i-1.txt,kl-ucb,39,0,800,1.0
i-1.txt,kl-ucb,40,0,800,-11.0
i-1.txt,kl-ucb,41,0,800,30.0
i-1.txt,kl-ucb,42,0,800,10.0
i-1.txt,kl-ucb,43,0,800,-1.0
i-1.txt,kl-ucb,44,0,800,6.0
i-1.txt,kl-ucb,45,0,800,37.0
i-1.txt,kl-ucb,46,0,800,12.0
i-1.txt,kl-ucb,47,0,800,9.0
i-1.txt,kl-ucb,48,0,800,24.0
i-1.txt,kl-ucb,49,0,800,-2.0
i-1.txt,kl-ucb,0,0,3200,4.0
i-1.txt,kl-ucb,1,0,3200,36.0
i-1.txt,kl-ucb,2,0,3200,8.0
i-1.txt,kl-ucb,3,0,3200,17.0
i-1.txt,kl-ucb,4,0,3200,27.0
i-1.txt,kl-ucb,5,0,3200,-14.0
i-1.txt,kl-ucb,6,0,3200,29.0
i-1.txt,kl-ucb,7,0,3200,12.0
i-1.txt,kl-ucb,8,0,3200,25.0
i-1.txt,kl-ucb,9,0,3200,-8.0
i-1.txt,kl-ucb,10,0,3200,-2.0
i-1.txt,kl-ucb,11,0,3200,-10.0
i-1.txt,kl-ucb,12,0,3200,37.0
i-1.txt,kl-ucb,13,0,3200,22.0
i-1.txt,kl-ucb,14,0,3200,32.0
i-1.txt,kl-ucb,15,0,3200,25.0
i-1.txt,kl-ucb,16,0,3200,38.0
i-1.txt,kl-ucb,17,0,3200,4.0
i-1.txt,kl-ucb,18,0,3200,-2.0
i-1.txt,kl-ucb,19,0,3200,-32.0
i-1.txt,kl-ucb,20,0,3200,39.0
i-1.txt,kl-ucb,21,0,3200,-7.0
i-1.txt,kl-ucb,22,0,3200,26.0
i-1.txt,kl-ucb,23,0,3200,-4.0
i-1.txt,kl-ucb,24,0,3200,42.0
i-1.txt,kl-ucb,25,0,3200,35.0
i-1.txt,kl-ucb,26,0,3200,33.0
i-1.txt,kl-ucb,27,0,3200,40.0
i-1.txt,kl-ucb,28,0,3200,38.0
i-1.txt,kl-ucb,29,0,3200,5.0
i-1.txt,kl-ucb,30,0,3200,24.0
i-1.txt,kl-ucb,31,0,3200,39.0
i-1.txt,kl-ucb,32,0,3200,10.0
i-1.txt,kl-ucb,33,0,3200,35.0
i-1.txt,kl-ucb,34,0,3200,5.0
i-1.txt,kl-ucb,35,0,3200,-8.0
i-1.txt,kl-ucb,36,0,3200,30.0
i-1.txt,kl-ucb,37,0,3200,23.0
i-1.txt,kl-ucb,38,0,3200,40.0
i-1.txt,kl-ucb,39,0,3200,-10.0
i-1.txt,kl-ucb,40,0,3200,-11.0
i-1.txt,kl-ucb,41,0,3200,3.0
i-1.txt,kl-ucb,42,0,3200,24.0
i-1.txt,kl-ucb,43,0,3200,-10.0
i-1.txt,kl-ucb,44,0,3200,-4.0
i-1.txt,kl-ucb,45,0,3200,21.0
i-1.txt,kl-ucb,46,0,3200,15.0
i-1.txt,kl-ucb,47,0,3200,3.0
i-1.txt,kl-ucb,48,0,3200,48.0
i-1.txt,kl-ucb,49,0,3200,2.0
i-1.txt,kl-ucb,0,0,12800,-5.0
i-1.txt,kl-ucb,1,0,12800,56.0
i-1.txt,kl-ucb,2,0,12800,-32.0
i-1.txt,kl-ucb,3,0,12800,67.0
i-1.txt,kl-ucb,4,0,12800,45.0
i-1.txt,kl-ucb,5,0,12800,20.0
i-1.txt,kl-ucb,6,0,12800,36.0
i-1.txt,kl-ucb,7,0,12800,23.0
i-1.txt,kl-ucb,8,0,12800,-15.0
i-1.txt,kl-ucb,9,0,12800,-40.0
i-1.txt,kl-ucb,10,0,12800,-38.0
i-1.txt,kl-ucb,11,0,12800,4.0
i-1.txt,kl-ucb,12,0,12800,52.0
i-1.txt,kl-ucb,13,0,12800,91.0
i-1.txt,kl-ucb,14,0,12800,88.0
i-1.txt,kl-ucb,15,0,12800,54.0
i-1.txt,kl-ucb,16,0,12800,41.0
i-1.txt,kl-ucb,17,0,12800,-18.0
i-1.txt,kl-ucb,18,0,12800,-8.0
i-1.txt,kl-ucb,19,0,12800,-57.0
i-1.txt,kl-ucb,20,0,12800,17.0
i-1.txt,kl-ucb,21,0,12800,5.0
i-1.txt,kl-ucb,22,0,12800,79.0
i-1.txt,kl-ucb,23,0,12800,5.0
i-1.txt,kl-ucb,24,0,12800,-32.0
i-1.txt,kl-ucb,25,0,12800,89.0
i-1.txt,kl-ucb,26,0,12800,-24.0
i-1.txt,kl-ucb,27,0,12800,69.0
i-1.txt,kl-ucb,28,0,12800,50.0
i-1.txt,kl-ucb,29,0,12800,11.0
i-1.txt,kl-ucb,30,0,12800,-62.0
i-1.txt,kl-ucb,31,0,12800,73.0
i-1.txt,kl-ucb,32,0,12800,-26.0
i-1.txt,kl-ucb,33,0,12800,68.0
i-1.txt,kl-ucb,34,0,12800,13.0
i-1.txt,kl-ucb,35,0,12800,-13.0
i-1.txt,kl-ucb,36,0,12800,-50.0
i-1.txt,kl-ucb,37,0,12800,37.0
i-1.txt,kl-ucb,38,0,12800,-4.0
i-1.txt,kl-ucb,39,0,12800,5.0
i-1.txt,kl-ucb,40,0,12800,-17.0
i-1.txt,kl-ucb,41,0,12800,28.0
i-1.txt,kl-ucb,42,0,12800,0.0
i-1.txt,kl-ucb,43,0,12800,-11.0
i-1.txt,kl-ucb,44,0,12800,44.0
i-1.txt,kl-ucb,45,0,12800,-4.0
i-1.txt,kl-ucb,46,0,12800,-13.0
i-1.txt,kl-ucb,47,0,12800,36.0
i-1.txt,kl-ucb,48,0,12800,73.0
i-1.txt,kl-ucb,49,0,12800,21.0
i-1.txt,kl-ucb,0,0,51200,-40.0
i-1.txt,kl-ucb,1,0,51200,180.0
i-1.txt,kl-ucb,2,0,51200,-29.0
i-1.txt,kl-ucb,3,0,51200,144.0
i-1.txt,kl-ucb,4,0,51200,147.0
i-1.txt,kl-ucb,5,0,51200,49.0
i-1.txt,kl-ucb,6,0,51200,100.0
i-1.txt,kl-ucb,7,0,51200,-21.0
i-1.txt,kl-ucb,8,0,51200,-37.0
i-1.txt,kl-ucb,9,0,51200,-138.0
i-1.txt,kl-ucb,10,0,51200,-55.0
i-1.txt,kl-ucb,11,0,51200,-16.0
i-1.txt,kl-ucb,12,0,51200,43.0
i-1.txt,kl-ucb,13,0,51200,162.0
i-1.txt,kl-ucb,14,0,51200,54.0
i-1.txt,kl-ucb,15,0,51200,-48.0
i-1.txt,kl-ucb,16,0,51200,74.0
i-1.txt,kl-ucb,17,0,51200,-70.0
i-1.txt,kl-ucb,18,0,51200,-38.0
i-1.txt,kl-ucb,19,0,51200,-201.0
i-1.txt,kl-ucb,20,0,51200,31.0
i-1.txt,kl-ucb,21,0,51200,95.0
i-1.txt,kl-ucb,22,0,51200,76.0
i-1.txt,kl-ucb,23,0,51200,85.0
i-1.txt,kl-ucb,24,0,51200,-69.0
i-1.txt,kl-ucb,25,0,51200,118.0
i-1.txt,kl-ucb,26,0,51200,-52.0
i-1.txt,kl-ucb,27,0,51200,182.0
i-1.txt,kl-ucb,28,0,51200,-59.0
i-1.txt,kl-ucb,29,0,51200,-90.0
i-1.txt,kl-ucb,30,0,51200,-45.0
i-1.txt,kl-ucb,31,0,51200,187.0
i-1.txt,kl-ucb,32,0,51200,-71.0
i-1.txt,kl-ucb,33,0,51200,95.0
i-1.txt,kl-ucb,34,0,51200,20.0
i-1.txt,kl-ucb,35,0,51200,-159.0
i-1.txt,kl-ucb,36,0,51200,-30.0
i-1.txt,kl-ucb,37,0,51200,18.0
i-1.txt,kl-ucb,38,0,51200,34.0
i-1.txt,kl-ucb,39,0,51200,-13.0
i-1.txt,kl-ucb,40,0,51200,-64.0
i-1.txt,kl-ucb,41,0,51200,38.0
i-1.txt,kl-ucb,42,0,51200,-42.0
i-1.txt,kl-ucb,43,0,51200,149.0
i-1.txt,kl-ucb,44,0,51200,236.0
i-1.txt,kl-ucb,45,0,51200,-31.0
i-1.txt,kl-ucb,46,0,51200,-96.0
i-1.txt,kl-ucb,47,0,51200,178.0
i-1.txt,kl-ucb,48,0,51200,116.0
i-1.txt,kl-ucb,49,0,51200,-154.0
i-1.txt,kl-ucb,0,0,204800,138.0
i-1.txt,kl-ucb,1,0,204800,271.0
i-1.txt,kl-ucb,2,0,204800,-315.0
i-1.txt,kl-ucb,3,0,204800,97.0
i-1.txt,kl-ucb,4,0,204800,297.0
i-1.txt,kl-ucb,5,0,204800,-74.0
i-1.txt,kl-ucb,6,0,204800,98.0
i-1.txt,kl-ucb,7,0,204800,119.0
i-1.txt,kl-ucb,8,0,204800,-133.0
i-1.txt,kl-ucb,9,0,204800,-148.0
i-1.txt,kl-ucb,10,0,204800,-70.0
i-1.txt,kl-ucb,11,0,204800,-116.0
i-1.txt,kl-ucb,12,0,204800,70.0
i-1.txt,kl-ucb,13,0,204800,-7.0
i-1.txt,kl-ucb,14,0,204800,72.0
i-1.txt,kl-ucb,15,0,204800,-183.0
i-1.txt,kl-ucb,16,0,204800,155.0
i-1.txt,kl-ucb,17,0,204800,2.0
i-1.txt,kl-ucb,18,0,204800,-261.0
i-1.txt,kl-ucb,19,0,204800,-285.0
i-1.txt,kl-ucb,20,0,204800,239.0
i-1.txt,kl-ucb,21,0,204800,167.0
i-1.txt,kl-ucb,22,0,204800,371.0
i-1.txt,kl-ucb,23,0,204800,275.0
i-1.txt,kl-ucb,24,0,204800,-362.0
i-1.txt,kl-ucb,25,0,204800,-129.0
i-1.txt,kl-ucb,26,0,204800,-217.0
i-1.txt,kl-ucb,27,0,204800,414.0
i-1.txt,kl-ucb,28,0,204800,-97.0
i-1.txt,kl-ucb,29,0,204800,-171.0
i-1.txt,kl-ucb,30,0,204800,-40.0
i-1.txt,kl-ucb,31,0,204800,339.0
i-1.txt,kl-ucb,32,0,204800,142.0
i-1.txt,kl-ucb,33,0,204800,5.0
i-1.txt,kl-ucb,34,0,204800,58.0
i-1.txt,kl-ucb,35,0,204800,-437.0
i-1.txt,kl-ucb,36,0,204800,-41.0
i-1.txt,kl-ucb,37,0,204800,11.0
i-1.txt,kl-ucb,38,0,204800,-47.0
i-1.txt,kl-ucb,39,0,204800,-42.0
i-1.txt,kl-ucb,40,0,204800,-11.0
i-1.txt,kl-ucb,41,0,204800,-104.0
i-1.txt,kl-ucb,42,0,204800,152.0
i-1.txt,kl-ucb,43,0,204800,276.0
i-1.txt,kl-ucb,44,0,204800,860.0
i-1.txt,kl-ucb,45,0,204800,-112.0
i-1.txt,kl-ucb,46,0,204800,136.0
i-1.txt,kl-ucb,47,0,204800,15.0
i-1.txt,kl-ucb,48,0,204800,65.0
i-1.txt,kl-ucb,49,0,204800,13.0
i-1.txt,thompson-sampling,0,0,50,6.0
i-1.txt,thompson-sampling,1,0,50,4.0
i-1.txt,thompson-sampling,2,0,50,4.0
i-1.txt,thompson-sampling,3,0,50,2.0
i-1.txt,thompson-sampling,4,0,50,7.0
i-1.txt,thompson-sampling,5,0,50,5.0
i-1.txt,thompson-sampling,6,0,50,3.0
i-1.txt,thompson-sampling,7,0,50,-2.0
i-1.txt,thompson-sampling,8,0,50,1.0
i-1.txt,thompson-sampling,9,0,50,-2.0
i-1.txt,thompson-sampling,10,0,50,5.0
i-1.txt,thompson-sampling,11,0,50,4.0
i-1.txt,thompson-sampling,12,0,50,2.0
i-1.txt,thompson-sampling,13,0,50,2.0
i-1.txt,thompson-sampling,14,0,50,-1.0
i-1.txt,thompson-sampling,15,0,50,7.0
i-1.txt,thompson-sampling,16,0,50,-1.0
i-1.txt,thompson-sampling,17,0,50,11.0
i-1.txt,thompson-sampling,18,0,50,-1.0
i-1.txt,thompson-sampling,19,0,50,-2.0
i-1.txt,thompson-sampling,20,0,50,4.0
i-1.txt,thompson-sampling,21,0,50,0.0
i-1.txt,thompson-sampling,22,0,50,12.0
i-1.txt,thompson-sampling,23,0,50,3.0
i-1.txt,thompson-sampling,24,0,50,5.0
i-1.txt,thompson-sampling,25,0,50,1.0
i-1.txt,thompson-sampling,26,0,50,18.0
i-1.txt,thompson-sampling,27,0,50,1.0
i-1.txt,thompson-sampling,28,0,50,-1.0
i-1.txt,thompson-sampling,29,0,50,-2.0
i-1.txt,thompson-sampling,30,0,50,5.0
i-1.txt,thompson-sampling,31,0,50,1.0
i-1.txt,thompson-sampling,32,0,50,4.0
i-1.txt,thompson-sampling,33,0,50,2.0
i-1.txt,thompson-sampling,34,0,50,2.0
i-1.txt,thompson-sampling,35,0,50,3.0
i-1.txt,thompson-sampling,36,0,50,5.0
i-1.txt,thompson-sampling,37,0,50,1.0
i-1.txt,thompson-sampling,38,0,50,-5.0
i-1.txt,thompson-sampling,39,0,50,1.0
i-1.txt,thompson-sampling,40,0,50,5.0
i-1.txt,thompson-sampling,41,0,50,-2.0
i-1.txt,thompson-sampling,42,0,50,0.0
i-1.txt,thompson-sampling,43,0,50,3.0
i-1.txt,thompson-sampling,44,0,50,1.0
i-1.txt,thompson-sampling,45,0,50,3.0
i-1.txt,thompson-sampling,46,0,50,3.0
i-1.txt,thompson-sampling,47,0,50,0.0
i-1.txt,thompson-sampling,48,0,50,-1.0
i-1.txt,thompson-sampling,49,0,50,-3.0
i-1.txt,thompson-sampling,0,0,200,10.0
i-1.txt,thompson-sampling,1,0,200,0.0
i-1.txt,thompson-sampling,2,0,200,5.0
i-1.txt,thompson-sampling,3,0,200,11.0
i-1.txt,thompson-sampling,4,0,200,13.0
i-1.txt,thompson-sampling,5,0,200,7.0
i-1.txt,thompson-sampling,6,0,200,10.0
i-1.txt,thompson-sampling,7,0,200,1.0
i-1.txt,thompson-sampling,8,0,200,2.0
i-1.txt,thompson-sampling,9,0,200,-5.0
i-1.txt,thompson-sampling,10,0,200,2.0
i-1.txt,thompson-sampling,11,0,200,8.0
i-1.txt,thompson-sampling,12,0,200,2.0
i-1.txt,thompson-sampling,13,0,200,0.0
i-1.txt,thompson-sampling,14,0,200,2.0
i-1.txt,thompson-sampling,15,0,200,8.0
i-1.txt,thompson-sampling,16,0,200,-6.0
i-1.txt,thompson-sampling,17,0,200,8.0
i-1.txt,thompson-sampling,18,0,200,2.0
i-1.txt,thompson-sampling,19,0,200,-12.0
i-1.txt,thompson-sampling,20,0,200,2.0
i-1.txt,thompson-sampling,21,0,200,4.0
i-1.txt,thompson-sampling,22,0,200,13.0
i-1.txt,thompson-sampling,23,0,200,9.0
i-1.txt,thompson-sampling,24,0,200,3.0
i-1.txt,thompson-sampling,25,0,200,2.0
i-1.txt,thompson-sampling,26,0,200,13.0
i-1.txt,thompson-sampling,27,0,200,3.0
i-1.txt,thompson-sampling,28,0,200,-2.0
i-1.txt,thompson-sampling,29,0,200,1.0
i-1.txt,thompson-sampling,30,0,200,-6.0
i-1.txt,thompson-sampling,31,0,200,-3.0
i-1.txt,thompson-sampling,32,0,200,9.0
i-1.txt,thompson-sampling,33,0,200,0.0
i-1.txt,thompson-sampling,34,0,200,7.0
i-1.txt,thompson-sampling,35,0,200,0.0
i-1.txt,thompson-sampling,36,0,200,-1.0
i-1.txt,thompson-sampling,37,0,200,-2.0
i-1.txt,thompson-sampling,38,0,200,-8.0
i-1.txt,thompson-sampling,39,0,200,5.0
i-1.txt,thompson-sampling,40,0,200,0.0
i-1.txt,thompson-sampling,41,0,200,0.0
i-1.txt,thompson-sampling,42,0,200,4.0
i-1.txt,thompson-sampling,43,0,200,3.0
i-1.txt,thompson-sampling,44,0,200,3.0
i-1.txt,thompson-sampling,45,0,200,9.0
i-1.txt,thompson-sampling,46,0,200,-2.0
i-1.txt,thompson-sampling,47,0,200,2.0
i-1.txt,thompson-sampling,48,0,200,5.0
i-1.txt,thompson-sampling,49,0,200,0.0
i-1.txt,thompson-sampling,0,0,800,-1.0
i-1.txt,thompson-sampling,1,0,800,16.0
i-1.txt,thompson-sampling,2,0,800,3.0
i-1.txt,thompson-sampling,3,0,800,0.0
i-1.txt,thompson-sampling,4,0,800,34.0
i-1.txt,thompson-sampling,5,0,800,-5.0
i-1.txt,thompson-sampling,6,0,800,1.0
i-1.txt,thompson-sampling,7,0,800,12.0
i-1.txt,thompson-sampling,8,0,800,10.0
i-1.txt,thompson-sampling,9,0,800,-8.0
i-1.txt,thompson-sampling,10,0,800,-3.0
i-1.txt,thompson-sampling,11,0,800,13.0
i-1.txt,thompson-sampling,12,0,800,10.0
i-1.txt,thompson-sampling,13,0,800,-2.0
i-1.txt,thompson-sampling,14,0,800,11.0
i-1.txt,thompson-sampling,15,0,800,18.0
i-1.txt,thompson-sampling,16,0,800,-3.0
i-1.txt,thompson-sampling,17,0,800,2.0
i-1.txt,thompson-sampling,18,0,800,16.0
i-1.txt,thompson-sampling,19,0,800,-19.0
i-1.txt,thompson-sampling,20,0,800,10.0
i-1.txt,thompson-sampling,21,0,800,-9.0
i-1.txt,thompson-sampling,22,0,800,7.0
i-1.txt,thompson-sampling,23,0,800,11.0
i-1.txt,thompson-sampling,24,0,800,12.0
i-1.txt,thompson-sampling,25,0,800,20.0
i-1.txt,thompson-sampling,26,0,800,10.0
i-1.txt,thompson-sampling,27,0,800,12.0
i-1.txt,thompson-sampling,28,0,800,16.0
i-1.txt,thompson-sampling,29,0,800,-9.0
i-1.txt,thompson-sampling,30,0,800,-12.0
i-1.txt,thompson-sampling,31,0,800,13.0
i-1.txt,thompson-sampling,32,0,800,-6.0
i-1.txt,thompson-sampling,33,0,800,22.0
i-1.txt,thompson-sampling,34,0,800,9.0
i-1.txt,thompson-sampling,35,0,800,-2.0
i-1.txt,thompson-sampling,36,0,800,2.0
i-1.txt,thompson-sampling,37,0,800,9.0
i-1.txt,thompson-sampling,38,0,800,22.0
i-1.txt,thompson-sampling,39,0,800,-3.0
